inspection_id,name,aka_name,facility_type,risk,address,city,state,zip,date,inspection_type,results,violations,latitude,longitude,location
2369862,7-ELEVEN,7-ELEVEN,Grocery Store,Risk 2 (Medium),4346 N KIMBALL AVE ,CHICAGO,IL,60618,04/29/2020,Canvass,Fail,"1. PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES - Comments: PERSON IN CHARGE AT THE TIME OF INSPECTION DOES NOT HAVE A CITY OF CHICAGO SANITATION CERTIFICATE. PRIORITY FOUNDATION VIOLATION. NO CITATION ISSUED. | 2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: NO CITY OF CHICAGO CERTIFIED FOOD MANAGER ON SITE WHILE TCS FOODS ARE BEING PREPARED AND SERVED SUCH AS HOT DOGS AT 143.6F. INSTRUCTED A CITY OF CHICAGO CERTIFIED FOOD MANAGER MUST BE ON SITE AT ALL TIMES FOODS ARE BEING PREPARED AND SERVED. PRIORITY FOUNDATION VIOLATION 7-38-012. NO CITATION ISSUED. | 3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: NO WRITTEN EMPLOYEE HEALTH POLICY ON SITE FOR ALL EMPLOYEES. MUST PROVIDE. PRIORITY FOUNDATION VIOLATION 7-38-010. NO CITATION ISSUED. | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: NO WRITTEN CLEANING PROCEDURE OR REQUIRED EQUIPMENT FOR A VOMITING/DIARRHEA EVENT. MUST PROVIDE. PRIORITY FOUNDATION VIOLATION 7-38-005. NO CITATION ISSUED. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED FRONT PREP HAND WASHING SINK NOT ACCESSIBLE. SINK BEING USED AS A SLOP SINK WITH NOTED USED ICE INSIDE. INSTRUCTED THE HAND WASHING SINK IS FOR HAND WASHING PURPOSES ONLY. PRIORITY FOUNDATION VIOLATION 7-38-030(C). NO CITATION ISSUED. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: NO HANDWASH BOWL AT DISHWASH 3-COMPARTMENT SINK AREA. INSTRUCTED MANAGER MUST PROVIDE A HANDWASH BOWL WITH RUNNING HOT AND COLD WATER AT DISHWASH 3-COMPARTMENT SINK AREA. PRIORITY FOUNDATION 7-38-030(C). NO CITATION ISSUED. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: NO PAPER TOWELS AVAILABLE IN THE EMPLOYEE WASHROOM. MUST PROVIDE AT ALL TIMES. PRIORITY FOUNDATION VIOLATION 7-38-030(C). NO CITATION ISSUED. | 15. FOOD SEPARATED AND PROTECTED - Comments: OBSERVED RAW ANIMAL ORIGIN EGGS BEING STORED ON TOP SHELVING ABOVE AN OPEN BOX OF FULLY COOKED SAUSAGE INSIDE THE WALK-IN COOLER. SAUSAGE REMOVED AND DISCARDED. EGGS REMOVED. PRIORITY VIOLATION 7-38-005. NO CITATION ISSUED. | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: NO METAL STEM THERMOMETER ON SITE TO MONITOR FOOD COOKED FOOD TEMPERATURES. MUST PROVIDE. PRIORITY FOUNDATION VIOLATION 7-38-005. NO CITATION ISSUED. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED APPROXIMATELY 75 RODENT DROPPINGS THROUGHOUT THE REAR STORAGE ROOM, UNDER AND ON ALL SHELVING, ALONG BASEBOARDS AND BEHIND ALL STORED ITEMS. INSTRUCTED TO REMOVE ALL DROPPINGS, SANITIZE ALL AREAS. RECOMMEND HAVING PEST CONTROL CO. SERVICE FOR RODENTS. PRIORITY FOUNDATION VIOLATION 7-38-020(A). | 40. PERSONAL CLEANLINESS - Comments: ALL FOOD HANDLERS MUST WEAR EFFECTIVE BEARD RESTRAINTS. | 41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: ALL PREP AREA WIPING CLOTHS MUST BE HELD IN A CLEAN CONTAINER WITH A SANITIZING SOLUTION. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: NO QUATERNARY CHEMICAL TEST STRIPS ON SITE TO MONITOR SANITATION LEVELS AT THE THREE COMPARTMENT SINK. MUST PROVIDE. PRIORITY FOUNDATION VIOLATION 7-38-005. NO CITATION ISSUED. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: EXTREMELY DIRTY DRIP BASINS WITH BLACK SLIME SUBSTANCE ON THE SODA AND SLURPEE DISPENSING MACHINES. MUST CLEAN AND MAINTAIN. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: ALL SHELVING FOR FOOD STORAGE IN THE WALK-IN COOLER EXTREMELY DIRTY WITH BROKEN EGG SHELLS, ASSORTED FOOD DEBRIS ENCRUSTED IN PLASTIC MILK CRATES BEING USED AS SHELVING. MUST REMOVE FOOD DEBRIS,MUST NOT USE MILK CRATES AS SHELVING. MUST BE SMOOTH CLEANABLE SURFACE.INTERIOR ALL OTHER FOOD COOLERS AND FREEZERS FOUND DIRTY WITH BUILT UP FOOD ACCUMULATION/DEBRIS. MUST CLEAN ALL AND MAINTAIN. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments:  FRONT PREP AREA HANDWASH BOWL CABINET INTERIOR WITH ACCUMULATED FOOD/DIRT BUILD UP. INSTRUCTED MANAGER MUST CLEAN SAID INTERIOR OF HANDWASH BOWL CABINET. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: ALL SHELVING THROUGHOUT THE FRONT STORAGE/PREP AREA WITH DIRT AND DEBRIS.----EXTREMELY DIRT MOP SINK. MUST CLEAN AND MAINTAIN ALL.-----MUST NOT USE CARDBOARD AS LINER FOR SHELVING INSIDE HOT HOLDING FOOD UNITS. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: BOTH REAR AND FRONT STORAGE ROOMS FLOORS CLUTTERED THROUGHOUT. INSTRUCTED MANAGER MUST ELEVATE ALL ITEMS OFF FLOOR OR REMOVE ITEMS TO PREVENT POTENTIAL PEST HARBORAGE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FLOORS THROUGHOUT ENTIRE FACILITY WITH DIRT AND DEBRIS. BEHIND ALL COOLERS, SHELVING, FIXTURES. MUST CLEAN AND MAINTAIN.-----CEILING IN REAR STORAGE WITH FOOD SPLATTER AND WATER DAMAGED CEILING TILES. MUST REPLACE. MISSING CEILING TILE ABOVE THE SLURPEE/CASH STATION MACHINE. MUST REPLACE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED SOILED MOPS STORED ON FLOOR OF GROCERY/SELF SERVE FOOD AREA. MUST PROPERLY STORE CLEANING TOOLS. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: NO PROOF OF FOOD HANDLER TRAINING OR CERTIFICATE FOR EMPLOYEE/FOOD HANDLER ON SITE.",41.96073135647431,-87.71327613356749,"(-87.71327613356749, 41.960731356474305)"
2369870,DONA,DONA,Restaurant,Risk 1 (High),944-946 N ORLEANS ST ,CHICAGO,IL,60610,04/29/2020,License,Not Ready,,41.90033472432364,-87.63746309536123,"(-87.63746309536123, 41.90033472432364)"
2369845,WASABI,WASABI RAMEN,Restaurant,Risk 1 (High),2101-2111 N MILWAUKEE AVE ,CHICAGO,IL,60647,04/28/2020,Canvass,Out of Business,,41.919521614274814,-87.69158716179491,"(-87.6915871617949, 41.91952161427481)"
2369855,Chicago Prep Master Tenant LLC,Chicago Prep Master Tenant,Shared Kitchen,Risk 1 (High),5801 W Dickens AVE ,CHICAGO,IL,60639,04/28/2020,License,Fail,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: FOUND NO WRITTEN EMPLOYEE HEALTH POLICY ON THE PREMISES. MANAGEMENT INSTRUCTED TO PROVIDE A SIGNED EMPLOYEE HEALTH POLICY FOR EACH EMPLOYEE. PRIORITY FOUNDATION 7-38-010,NO CITATION ISSUED.  | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: FOUND NO PROCEDURE/PLAN FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS. INSTRUCTED TO PROVIDE AND MAINTAIN REQUIRED PROCEDURE/PLAN AND APPROPRIATE SUPPLIES OR KIT. (NECESSARY ITEMS AT A MINIMUM: GLOVES, FACE MASKS, DISPOSABLE MOPS AND APPROPRIATE SANITIZER/SPRAY THAT KILLS NOROVIRUS) PRIORITY FOUNDATION VIOLATION 7-38-005,NO CITATION ISSUED. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: INSTRUCTED TO PROVIDE AND MAINTAIN HAND WASHING SIGNAGE AT ALL HAND WASHING SINKS. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HOT RUNNING WATER AT HAND SINKS IN WASH ROOMS OFFICE LOCATION.TEMPERATURE OF WATER WAS 60.7 F AT THE TIME OF INSPECTION. INSTRUCTED TO HAVE HOT RUNNING WATER MINIMUM TEMPERATURE 100 F. PRIORITY VIOLATION 7-38-030(C),NO CITATION ISSUED. | 33. PROPER COOLING METHODS USED; ADEQUATE EQUIPMENT FOR TEMPERATURE CONTROL - Comments: FOUND THE FOLLOWING WALK-IN-COOLERS NOT MAINTAINING PROPER TEMPERATURE. PREP KITCHEN#130 WALK-IN-COOLER AT 47.1 F AND PREP KITCHEN#192 WALK-IN-COOLER AT 51.8 F,PREP KITCHEN#135 WALK-IN-COOLER AT 45.0 F.INSTRUCTED MANAGER TO REPAIR REFRIGERATION UNITS AND MAINTAIN COLD HOLDING TEMPERATURE OF 41 F OR BELOW AT ALL TIMES. PRIORITY VIOLATION 7-38-005,NO CITATION ISSUED. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED APPROXIMATELY 1/4' INCH GAP AT BOTTOM OF GREEN DOOR AT FRONT ENTRANCE AND AT THE BOTTOM CORNERS OF REAR OVER HEAD DOOR LOADING DOCK#182 ALSO,THERE'S AN OPEN 1' INCH GAP ON CENTER OF DOOR IN SAME AREA.MENTIONED DOORS MUST BE TIGHT FITTING TO PREVENT PEST ENTRY SHOWED MANAGER. | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: OBSERVED CEILINGS IN DRY STORAGE ROOM APPEARED TO HAVE SEWER/WASTE WATER PIPES  FOOD MUST NOT BE STORED UNDER SEWER LINES THAT ARE NOT SHIELDED TO INTERCEPT POTENTIAL DRIPS SHOWED MANAGER. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: INSTRUCTED TO PROVIDE PROPER RAISED ELEVATED SHELVES FOR WALK-IN-COOLERS AND WALK-IN-FREEZERS AND DRY STORAGE ROOM AND MAINTAIN. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED SMALL WATER LEAK AT DRAIN PIPE UNDERNEATH THE HAND SINK IN PREP KITCHEN #139 AND AT DRAIN PIPE UNDERNEATH THE 3-COMPARTMENT SINK IN PREP KITCHEN#191.INSTRUCTED TO REPAIR PLUMBING LEAKS AND TO MAINTAIN. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: BACK FLOW PREVENTION DEVICE NOT LOCATED AT (1) ICE MACHINE SHOWED MANAGER. MUST INSTALL SO BACK FLOW PREVENTION DEVICES MAY BE LOCATED TO BE SERVICED AND MAINTAINED. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED NO COVERED WASTE RECEPTACLE PROVIDED IN WOMEN'S WASHROOM OFFICE LOCATION.MANAGEMENT INSTRUCTED TO PROVIDE AND MAINTAIN. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED NO SELF-CLOSING DOOR DEVICES ON THE WASH ROOM DOORS OFFICE LOCATION.MANAGEMENT INSTRUCTED TO INSTALL AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO SEAL NOTICEABLE HOLES ON BRICK WALL IN ELECTRICAL ROOM#1O3 AND SEAL NOTICEABLE OPENINGS AROUND ELECTRICAL PIPES ABOVE THE WALK-IN-COOLERS IN PREP KITCHENS ALSO, MISSING BASEBOARDS ON WALL BEHIND THE WATER TANKS IN BOILER ROOM SHOWED MANAGER.",41.91786924215764,-87.77069733431131,"(-87.77069733431132, 41.91786924215764)"
2369830,Grand noble Wine And Spirits,,Grocery Store,Risk 3 (Low),1408 W GRAND AVE ,CHICAGO,IL,60642,04/28/2020,Canvass,Out of Business,,41.891133443380774,-87.66267246403427,"(-87.66267246403426, 41.89113344338077)"
2369809,COTTAGE FOOD MART,COTTAGE FOOD MART,Grocery Store,Risk 1 (High),8209 S COTTAGE GROVE AVE ,CHICAGO,IL,60619,04/28/2020,Complaint Re-Inspection,Pass w/ Conditions,"5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: 2-501.11  OBSERVED FACILITY WITH INCOMPLETE WRITTEN CLEAN-UP PROCEDURES AND SUPPLIES FOR RESPONDING TO VOMITING OR DIARRHEAL EVENTS. SUPPLIES MUST INCLUDE ADEQUATE SANITIZER THAT ELIMINATES NOROVIRUS. INSTRUCTED FACILITY TO PROVIDE COMPLETED CLEAN UP PROCEDURE TO INCLUDE SANITIZER CONCENTRATION LEVELS AND A LIST OF SUPPLIES TO PROPERLY HANDLE BODILY FLUID SPILLS ON SITE. (REFER TO REQUIREMENTS LISTED ABOVE)  PRIORITY FOUNDATION VIOLATION #7-38-005. NO CITATION ISSUED. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: 6-301.14  OBSERVED NO HANDWASHING SIGNAGE AT REAR PREP HANDSINK. INSTRUCTED TO PROVIDE. | 23. PROPER DATE MARKING AND DISPOSITION - Comments: 3-501.17  OBSERVED READY-TO-EAT, TIME/TEMPERATURE CONTROL FOR SAFETY (TCS) FOODS (DELI MEAT) NOT DATE MARKED TO INDICATE THE PRODUCT'S NAME AND DATE IN WHICH THE FOOD MUST BE SOLD, DISCARDED OR CONSUMED WITHIN 7 DAYS. INSTRUCTED TO PROVIDE PROPER LABELS FOR DATE MARKING AND DISCARD DATE FOR REFRIGERATED, READY-TO-EAT, TCS FOODS HELD OVER 24HRS PLACED IN ALL COLD-HOLDING UNITS.  PRIORITY FOUNDATION VIOLATION #7-38-005. NO CITATION ISSUED. | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: 3-302.12  OBSERVED FOOD STORED IN CONTAINERS IN ALL REAR REFRIGERATION UNITS WITHOUT PROPER LABELING OF NAME. INSTRUCTED TO PERSON IN CHARGE TO PROVIDE A LABEL REFLECTING THE FOOD ITEM'S NAME WHEN FOOD HAS BEEN REMOVE FROM ITS ORIGINAL PACKAGING.	 | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: 4-101.19  OBSERVED BEVERAGE CRATES BEING USED AS SHELVING THROUGHOUT THE PREP AND LOBBY SALES FLOOR MUST REMOVE AND PROVIDE SHELVING THAT IS 6' OFF THE FLOOR AND PROVIDES FLOOR ACCESSIBILITY TO ENSURE ADEQUATE FACILITY CLEANING.	 | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: 4-501.12  OBSERVED CUTTING BOARDS IN THE REAR PREP AREA ATTACHED TO PREP TABLE AND REACH IN PREP COOLER WITH OPEN SEAMS AND DARK STAINS. INSTRUCTED TO REFINISH OR REPLACE DAMAGED OR STAINED CUTTING BOARDS AND MAINTAIN AT ALL TIMES.	 | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: 5-205.15  OBSERVED LEAK COMING FAUCET OF HANDSINK AND REAR MOP SINK NEAREST EXIT DOORS. INSTRUCTED TO REPAIR LEAK.	 | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-501.114  OBSERVED EXCESS CLUTTER AND UNNECESSARY ARTICLES STORED OUTSIDE AND IN STORE'S REAR. MUST REMOVE ALL UNNECESSARY ARTICLES, CLEAN ALL CLUTTER, ORGANIZE, AND MAINTAIN AREAS AT ALL TIMES	 | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-201.16  OBSERVED CHIPPED PAINT ON THE WALLS NEAR WASHROOM AND UTILITY MOP SINK. INSTRUCTED TO RESURFACE AND REPAINT CHIPPED AREAS TO ENSURE WALLS ARE SEALED, SMOOTH AND EASILY CLEANABLE.	 | 58. ALLERGEN TRAINING AS REQUIRED - Comments: 2-102.13  OBSERVED NO PERSON WITH ALLERGEN TRAINING. INSTRUCTED ANY PERSONS WITH THE CITY OF CHICAGO FOOD SANITATION CERTIFICATE TO COMPLY WITH COMPLETION OF TRAINING. MUST PROVIDE DOCUMENTATION.	",41.745482074149756,-87.60492840136864,"(-87.60492840136864, 41.745482074149756)"
2369795,CVS/PHARMACY #11090,CVS PHARMACY,Grocery Store,Risk 3 (Low),670-678 N WELLS ST ,CHICAGO,IL,60654,04/28/2020,Canvass Re-Inspection,Pass,,41.89446120388508,-87.63429113921268,"(-87.63429113921268, 41.89446120388508)"
2369797,McDONALD'S,McDONALD'S,Restaurant,Risk 2 (Medium),186 W ADAMS ST ,CHICAGO,IL,60603,04/28/2020,Canvass Re-Inspection,Pass,,41.87949996011278,-87.63335353982716,"(-87.63335353982716, 41.87949996011278)"
2369788,TAQUERIA VALPARAISO,TAQUERIA VALPARAISO,Restaurant,Risk 1 (High),10500 S WESTERN AVE ,CHICAGO,IL,60643,04/27/2020,Canvass,Out of Business,,41.70263854931954,-87.68164578260658,"(-87.68164578260658, 41.70263854931954)"
2369783,Azusa Liquors Inc.,Azusa Liquors,Grocery Store,Risk 3 (Low),4411-4413 N BROADWAY ,CHICAGO,IL,60640,04/27/2020,Canvass,Fail,"5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: FOUND NO VOMIT AND DIARRHEAL CLEANUP PROCEDURES/VOMIT SPILL KIT. PRIORITY FOUNDATION. NO CITATION ISSUED. 7-38-005. MUST PROVIDE. | 50. HOT & COLD WATER AVAILABLE; ADEQUATE PRESSURE - Comments: FOUND NO HOT WATER AT PREMISES. MANAGEMENT STATES HOT WATER TANK INOPERABLE. PRIORITY VIOLATION. NO CITATION ISSUED. 7-38-030C. MUST PROVIDE HOT WATER AT PREMISES BY WED. 4-29-2020. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FOUND WALLS AT BASEMENT DRY STORAGE NOT SMOOTH AND EASY TO CLEAN. MUST REPAIR. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FOUND FLOORS NOT CLEAN AT PREMISES/BASEMENT STORAGE. MUST CLEAN AND SANITIZE.",41.96215337650536,-87.65523520127384,"(-87.65523520127385, 41.96215337650536)"
2369749,STARBUCKS COFFEE#48513,STARBUCKS,Restaurant,Risk 2 (Medium),469 W CHICAGO AVE ,CHICAGO,IL,60654,04/27/2020,Canvass,Pass,,41.89638650437739,-87.64127960011128,"(-87.64127960011128, 41.89638650437739)"
2369748,SHELL,SHELL,SERVICE GAS STATION,Risk 3 (Low),1551 W NORTH AVE ,CHICAGO,IL,60622,04/27/2020,Canvass,Out of Business,,41.91052635223628,-87.66729841079487,"(-87.66729841079488, 41.91052635223628)"
2369753,STARBUCKS COFFEE#27509,STARBUCKS COFFEE,Restaurant,Risk 2 (Medium),1932 N MILWAUKEE AVE ,CHICAGO,IL,60647,04/27/2020,Canvass,No Entry,,41.91652312935204,-87.68716978587564,"(-87.68716978587564, 41.916523129352036)"
2369752,WELLS STREET POPCORN,WELLS STREET POPCORN,Restaurant,Risk 3 (Low),2804 N CLARK ST ,CHICAGO,IL,60657,04/27/2020,Canvass Re-Inspection,Pass,,41.932920973712655,-87.6451545476329,"(-87.6451545476329, 41.932920973712655)"
2369740,SIDE PROJECT COFFEE LLC,SIDE PROJECT COFFEE LLC,Restaurant,Risk 2 (Medium),5139 N DAMEN AVE ,CHICAGO,IL,60625,04/27/2020,License,No Entry,,41.975969782520274,-87.6792536619616,"(-87.6792536619616, 41.97596978252027)"
2369732,JO'S HALLMARK,JO'S HALLMARK,Grocery Store,Risk 3 (Low),2943 W ADDISON ST ,CHICAGO,IL,60618,04/24/2020,Canvass,Out of Business,,41.94654039589746,-87.7022412642198,"(-87.7022412642198, 41.94654039589746)"
2369728,LOWCOUNTRY 2,LOWCOUNTRY 2,Restaurant,Risk 1 (High),1132 S WABASH AVE ,CHICAGO,IL,60605,04/24/2020,Complaint,Pass,,41.86826262122412,-87.62598811966616,"(-87.62598811966616, 41.86826262122412)"
2369718,NIKO'S GYROS,CHOP SHOP,Restaurant,Risk 1 (High),2775 N ELSTON AVE ,CHICAGO,IL,60647,04/24/2020,Canvass Re-Inspection,Pass,56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: 6-304.11  OBSERVED EXCESSIVE SOOT AND DEBRIS ON THE VENTILATION HOOD AND FILTERS. MANAGEMENT INSTRUCTED TO CLEAN AND MAINTAIN THE VENTILATION HOOD AND FILTERS.,41.93213996955802,-87.68757393808555,"(-87.68757393808554, 41.93213996955802)"
2369713,CITGO GAS STATION,CITGO GAS STATION,Grocery Store,Risk 3 (Low),3050 N PULASKI RD ,CHICAGO,IL,60641,04/24/2020,Canvass,Out of Business,,41.93696637018973,-87.72727226802225,"(-87.72727226802225, 41.93696637018973)"
2369702,ELSTON NUGGET INC,GOLDEN NUGGET,Restaurant,Risk 1 (High),2406 W DIVERSEY AVE ,CHICAGO,IL,60647,04/24/2020,Canvass Re-Inspection,Pass,,41.93228085310295,-87.68819005751769,"(-87.68819005751767, 41.932280853102945)"
2369688,DRAGON BOWL,DRAGON BOWL,Restaurant,Risk 1 (High),220 W 31ST ST ,CHICAGO,IL,60616,04/24/2020,Canvass Re-Inspection,Pass,"55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: THE UNUSED STOVE IN THE FOOD PREP AREA NEEDS TO BE DETAIL CLEANED TO REMOVE FOOD DEBRIS, RODENT URINE SMELL AND REMOVED FROM THE PREMISES. INSTRUCTED TO REMOVE UNNECESSARY ITEMS TO ELIMINATE POTENTIAL HARBORING SITES FOR RODENTS.",41.838333031882655,-87.63257553845861,"(-87.63257553845861, 41.838333031882655)"
2369654,D ARCO'S PIZZA INC.,D ARCO'S PIZZA,Restaurant,Risk 2 (Medium),2819 W 63RD ST ,CHICAGO,IL,60629,04/23/2020,Canvass,Out of Business,,41.77899473635989,-87.69421036159838,"(-87.69421036159837, 41.778994736359884)"
2369659,STAX CAFE,STAX CAFE,Restaurant,Risk 1 (High),522 N MILWAUKEE AVE ,CHICAGO,,60642,04/23/2020,Canvass,Pass,,41.89173286514732,-87.64865419293943,"(-87.64865419293943, 41.89173286514732)"
2369646,CVS/PHARMACY #8511,CVS/PHARMACY #8511,Grocery Store,Risk 3 (Low),7858 S HALSTED ST ,CHICAGO,IL,60620,04/23/2020,Canvass,Out of Business,,41.750731568363506,-87.6441924432806,"(-87.64419244328059, 41.750731568363506)"
2369645,HI-VIBE,HI-VIBE,Restaurant,Risk 2 (Medium),942-944 W HURON ST ,CHICAGO,IL,60642,04/23/2020,Canvass,Out of Business,,41.89513208866283,-87.65181321584753,"(-87.65181321584753, 41.89513208866283)"
2369627,TACO BURRITO KING,TACO BURRITO KING,Restaurant,Risk 1 (High),811 W JACKSON BLVD ,CHICAGO,IL,60607,04/22/2020,Canvass,Pass w/ Conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: NO EMPLOYEE HEALTH POLICIES ON PREMISES AS REQUIRED; MUST PROVIDE.  INSTRUCTED THE PERSON IN CHARGE TO PROVIDE DOCUMENTATION OF EMPLOYEES RESPONSIBILITY TO REPORT ANY ILLNESS TRANSMISSIBLE THROUGH FOOD.  PRIORITY FOUNDATION VIOLATION 7-38-010. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: INSTRUCTED TO PROVIDE HANDWASHING SIGNS FOR ALL HAND SINKS. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED ONE AREA OF THE FLOOR IN THE DISHWASHING AREA MISSING FLOOR TILE; INSTRUCTED TO PROVIDE TILE TO THE FLOOR WHERE NEEDED. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED THE VENTS IN THE HOODED SYSTEM IN NEED OF CLEANING; CLEAN VENTS IN HOODED SYSTEM ABOVE GRILL.",41.87783013580039,-87.64773606109019,"(-87.64773606109019, 41.87783013580039)"
2369632,STARBUCKS COFFEE #10955,STARBUCKS,Restaurant,Risk 2 (Medium),38 E ONTARIO ST ,CHICAGO,IL,60611,04/23/2020,Canvass,Out of Business,,41.89340410169577,-87.62669681519091,"(-87.6266968151909, 41.89340410169577)"
2369620,SNAP KITCHEN,SNAP KITCHEN,Restaurant,Risk 3 (Low),750 N RUSH ST ,CHICAGO,IL,60611,04/22/2020,Canvass,Out of Business,,41.89645531336705,-87.62564516650413,"(-87.62564516650414, 41.89645531336705)"
2369618,"GYRO GRILL MG, INC",GRYO GRILL,Restaurant,Risk 1 (High),3660 W 111TH ST ,CHICAGO,IL,60655,04/22/2020,License Re-Inspection,Pass,,41.691485471621924,-87.71303008858897,"(-87.71303008858897, 41.69148547162192)"
2369621,THE HALAL GUYS,THE HALAL GUYS,Restaurant,Risk 1 (High),180 N WABASH AVE ,CHICAGO,IL,60601,04/22/2020,Canvass Re-Inspection,Pass,,41.885353703982936,-87.62641328540737,"(-87.62641328540737, 41.885353703982936)"
2369615,FAMILY DOLLAR STORE # 7178,FAMILY DOLLAR STORE # 7178,Grocery Store,Risk 3 (Low),8908 S ASHLAND AVE ,CHICAGO,IL,60620,04/22/2020,Canvass,Out of Business,,41.73170789982645,-87.66309220937248,"(-87.66309220937248, 41.73170789982645)"
